"area_code","area_name","area_type","date","covid_occupied_mv_beds","hospital_cases","new_admissions","dataset"
"E40000003","London","nhsRegion",2021-10-05,175,925,74,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-06,171,904,76,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-07,161,884,84,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-08,144,885,78,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-09,143,867,67,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-10,146,878,58,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-11,139,894,75,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-12,146,853,93,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-13,143,849,97,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-14,137,864,105,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-15,149,879,99,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-16,155,882,100,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-17,155,896,106,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-18,154,918,94,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-19,160,965,105,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-20,154,959,101,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-21,157,979,71,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-22,153,969,109,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-23,154,993,93,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-24,157,1003,96,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-25,156,1044,98,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-26,161,1046,107,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-27,168,1051,98,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-28,167,1063,88,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-29,177,1047,92,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-30,185,1032,80,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-10-31,182,1067,103,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-01,192,1104,108,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-02,188,1094,100,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-03,186,1050,82,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-04,187,1020,81,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-05,182,1039,82,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-06,185,1035,89,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-07,173,1034,90,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-08,183,1052,121,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-09,185,1054,96,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-10,181,1047,99,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-11,185,1075,106,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-12,181,1056,90,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-13,183,1047,83,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-14,187,1047,105,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-15,184,1094,115,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-16,175,1088,92,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-17,178,1057,96,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-18,173,1037,104,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-19,172,1030,76,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-20,171,1026,86,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-21,176,1048,86,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-22,180,1067,73,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-23,180,1034,81,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-24,173,1012,108,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-25,170,1028,90,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-26,174,1043,106,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-27,165,989,94,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-28,166,994,106,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-29,179,1099,101,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-11-30,185,1095,105,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-01,183,1074,114,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-02,181,1083,100,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-03,187,1069,114,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-04,184,1057,116,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-05,175,1087,120,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-06,189,1102,111,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-07,192,1134,148,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-08,193,1136,132,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-09,197,1163,142,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-10,201,1193,162,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-11,199,1185,166,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-12,197,1253,157,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-13,203,1360,169,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-14,194,1349,199,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-15,195,1372,201,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-16,199,1460,193,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-17,208,1534,220,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-18,201,1573,210,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-19,210,1666,245,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-20,206,1819,301,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-21,201,1904,307,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-22,198,2036,386,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-23,196,2097,390,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-24,207,2260,278,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-25,213,2295,364,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-26,224,2425,374,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-27,232,2640,437,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-28,216,3024,456,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-29,229,3310,511,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-30,232,3477,450,"PHE_dashboard"
"E40000003","London","nhsRegion",2021-12-31,238,3636,319,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-01,229,3666,314,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-02,230,3744,347,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-03,238,3848,401,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-04,245,3993,367,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-05,236,4074,366,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-06,242,4053,310,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-07,224,3989,312,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-08,220,3819,307,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-09,224,3867,277,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-10,225,3930,335,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-11,219,3826,314,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-12,228,3797,306,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-13,217,3662,304,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-14,204,3572,276,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-15,204,3464,253,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-16,211,3464,304,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-17,219,3537,235,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-18,214,3385,301,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-19,197,3179,285,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-20,191,3059,224,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-21,189,2918,210,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-22,184,2677,183,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-23,183,2743,230,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-24,185,2792,231,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-25,180,2762,213,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-26,176,2685,226,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-27,166,2602,188,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-28,164,2537,185,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-29,168,2466,176,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-30,176,2448,175,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-01-31,158,2492,185,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-01,159,2468,199,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-02,158,2451,218,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-03,152,2370,195,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-04,152,2321,175,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-05,144,2230,158,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-06,139,2262,175,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-07,143,2310,186,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-08,139,2291,178,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-09,137,2211,163,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-10,137,2122,154,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-11,137,2042,161,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-12,133,2003,139,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-13,129,2015,132,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-14,132,2071,160,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-15,119,2031,137,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-16,118,2004,144,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-17,103,1972,149,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-18,106,1899,129,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-19,101,1832,106,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-20,111,1829,111,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-21,98,1799,114,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-22,101,1809,125,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-23,98,1776,106,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-24,94,1712,NA,"PHE_dashboard"
"E40000003","London","nhsRegion",2022-02-25,94,1661,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-01,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-02,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-03,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-04,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-05,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-06,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-07,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-08,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-09,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-10,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-11,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-12,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-13,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-14,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-15,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-16,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-17,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-18,NA,NA,NA,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-19,NA,NA,96,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-20,NA,218,164,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-21,NA,279,151,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-22,NA,382,192,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-23,NA,438,208,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-24,NA,584,329,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-25,NA,691,422,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-26,NA,970,356,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-27,NA,1064,404,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-28,NA,1138,350,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-29,NA,1330,481,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-30,NA,1833,581,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-03-31,NA,1952,594,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-01,NA,2192,776,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-02,301,1851,582,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-03,357,2682,451,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-04,360,2925,559,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-05,406,3091,489,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-06,419,3250,439,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-07,445,3328,532,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-08,450,3315,536,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-09,465,3271,374,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-10,464,3414,379,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-11,469,3396,335,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-12,475,3430,303,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-13,485,3316,333,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-14,467,3345,359,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-15,472,3101,242,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-16,474,3095,283,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-17,440,2815,291,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-18,464,2894,229,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-19,459,2883,281,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-20,437,2843,280,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-21,437,2845,259,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-22,435,2755,218,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-23,408,2722,221,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-24,378,2558,204,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-25,359,2368,187,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-26,350,2549,210,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-27,301,2542,206,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-28,299,2435,220,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-29,306,2318,223,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-04-30,291,2308,206,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-01,293,2219,199,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-02,266,2198,151,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-03,253,2161,142,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-04,243,2154,228,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-05,235,2100,184,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-06,222,2070,201,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-07,173,1976,167,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-08,198,1917,157,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-09,189,1921,159,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-10,189,1889,124,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-11,178,1915,165,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-12,176,1869,160,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-13,163,1879,148,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-14,164,1833,143,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-15,154,1776,172,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-16,150,1747,143,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-17,151,1809,152,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-18,139,1820,154,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-19,141,1811,157,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-20,132,1763,149,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-21,129,1733,133,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-22,120,1706,120,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-23,114,1620,113,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-24,110,1644,90,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-25,101,1685,92,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-26,98,1624,118,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-27,96,1418,126,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-28,94,1359,114,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-29,103,1312,112,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-30,104,1247,116,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-05-31,104,1252,102,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-01,107,1273,94,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-02,99,1234,126,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-03,92,1153,112,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-04,93,1154,94,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-05,91,1107,70,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-06,80,1071,51,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-07,77,1054,65,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-08,72,1056,86,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-09,70,1042,103,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-10,71,1011,105,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-11,59,949,76,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-12,58,966,69,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-13,54,945,73,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-14,53,960,72,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-15,58,958,78,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-16,55,953,72,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-17,47,915,66,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-18,49,899,66,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-19,48,837,54,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-20,74,825,42,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-21,44,812,61,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-22,44,809,55,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-23,39,768,59,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-24,42,741,55,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-25,40,716,39,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-26,37,648,60,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-27,41,665,42,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-28,39,663,29,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-29,40,645,41,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-06-30,42,631,44,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-07-01,46,608,42,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-07-02,42,580,31,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-07-03,40,518,37,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-07-04,37,512,19,"PHE_dashboard"
"E40000008","Midlands","nhsRegion",2020-07-05,36,497,25,"PHE_dashboard"
